PAYMENT_ID,MERCHANT_PAYMENT_ID,AMOUNT,CURRENCY,PAYMENT_REFERENCE,CREATION_TIME_UTC,LAST_STATUS_UPDATE_TIME_UTC,FINAL_STATUS_TIME_UTC,STATUS,INSTITUTION_ID,PAYMENT_TYPE,PAYER_EMAIL,IS_REFUNDED,AMOUNT_REFUNDED,LAST_REFUND_TIME,IS_PAY_BY_LINK,PROVIDED_PAYER_NAMES
87812191-5c1d-4719-a74e-ec09a9ce59ec,TXN51772634,400.00,GBP,250901051665770OWL,2025-09-01 05:27:46,2025-09-01 05:28:30,2025-09-01 05:28:30,SETTLED,monzo_ob,VOLUME,,false,0,,false,
19601ebe-edd5-459a-b28f-4ba721d7d949,TXN99460066,400.00,GBP,250901061280780QEP,2025-09-01 06:21:21,2025-09-01 06:21:57,2025-09-01 06:21:57,SETTLED,monzo_ob,VOLUME,,false,0,,false,
a8a5aa96-5f25-4577-b5ef-cb9fc17fc788,TXN86552975,116.28,GBP,250901073025096RS1,2025-09-01 07:50:25,2025-09-01 07:50:55,2025-09-01 07:50:55,SETTLED,halifax,VOLUME,,false,0,,false,
fd2cf5eb-2dc0-4656-85b8-1d4d078d3be6,TXN88466678,116.28,GBP,2509010860364288HC,2025-09-01 08:10:04,2025-09-01 08:10:31,2025-09-01 08:10:31,SETTLED,halifax,VOLUME,,false,0,,false,
33e1d201-c27c-4882-b722-7db456b1f65f,TXN75685983,77.52,GBP,250901086736285RGO,2025-09-01 08:11:14,2025-09-01 08:11:44,2025-09-01 08:11:44,SETTLED,halifax,VOLUME,,false,0,,false,
3d3b179c-3db0-463e-9d91-1cf3e7c3cb88,TXN74420017,77.52,GBP,25090108881757N5LK,2025-09-01 08:14:42,2025-09-01 08:15:14,2025-09-01 08:15:14,SETTLED,halifax,VOLUME,,false,0,,false,
93bb22fe-af63-44a6-b1d7-3b6136f84a11,TXN64174950,77.52,GBP,25090108959751ZDKE,2025-09-01 08:16:00,2025-09-01 08:16:29,2025-09-01 08:16:29,SETTLED,halifax,VOLUME,,false,0,,false,
22f2e0c8-5bed-40bd-88cd-10289e856d62,TXN82011544,77.60,GBP,25090108962627X4DP,2025-09-01 08:16:03,2025-09-01 08:17:24,2025-09-01 08:17:24,SETTLED,lloyds,VOLUME,,false,0,,false,
d8c60a8b-5b60-4ca1-9501-1749b7f6e929,TXN94499443,224.00,GBP,2509011018276734LR,2025-09-01 10:30:28,2025-09-01 10:31:15,2025-09-01 10:31:15,SETTLED,halifax,VOLUME,,false,0,,false,
a48fad0f-521f-4f5d-a474-988d454755ce,TXN64508646,155.00,GBP,250901111825816IPU,2025-09-01 11:30:26,2025-09-01 11:31:12,2025-09-01 11:31:12,SETTLED,lloyds,VOLUME,,false,0,,false,
829bd5d8-c332-4722-9fb9-b5ea422cb38b,TXN94797649,200.00,GBP,250901122752394QVI,2025-09-01 12:45:52,2025-09-01 12:46:11,2025-09-01 12:46:11,SETTLED,barclays,VOLUME,,false,0,,false,
0853b0d3-fd04-40b3-ab2a-f7478ead67b4,TXN35574337,152.00,GBP,250901133598487VJE,2025-09-01 13:59:59,2025-09-01 14:04:38,2025-09-01 14:04:38,SETTLED,lloyds,VOLUME,,false,0,,false,
e78d2e1b-8711-47ff-87f4-66a5e908b080,TXN09247966,300.00,GBP,2509011725557959LV,2025-09-01 17:42:36,2025-09-01 17:43:03,2025-09-01 17:43:03,SETTLED,revolut,VOLUME,,false,0,,false,
4f8f7802-5cd4-4a11-802f-cf5d1f358ade,TXN42835446,77.52,GBP,250902112355002PU0,2025-09-02 11:39:15,2025-09-02 11:39:59,2025-09-02 11:39:59,SETTLED,barclays,VOLUME,,false,0,,false,
7491cdb2-e4cd-4a7a-8209-f0a43e2aa89b,TXN36460273,271.32,GBP,25090213865209TMH5,2025-09-02 13:14:25,2025-09-02 13:15:37,2025-09-02 13:15:37,SETTLED,barclays,VOLUME,,false,0,,false,
1bccf3d2-31b1-4835-b58e-b4d6b7b6a80e,TXN27845268,100.00,GBP,250902132470812AQQ,2025-09-02 13:41:11,2025-09-02 13:41:43,2025-09-02 13:41:43,SETTLED,halifax,VOLUME,,false,0,,false,
2ecaa40b-efa6-4051-a439-1dbdb289e350,TXN76084325,200.00,GBP,250902142342691Y7G,2025-09-02 14:39:03,2025-09-02 14:39:25,2025-09-02 14:39:25,SETTLED,monzo_ob,VOLUME,,false,0,,false,
4321d022-2cfd-4eee-bb66-ea6ee8a09e35,TXN00875925,200.00,GBP,250902162312981PWI,2025-09-02 16:38:33,2025-09-02 16:40:14,2025-09-02 16:40:14,SETTLED,barclays,VOLUME,,false,0,,false,
f80d18b2-3fb2-4b46-b368-9a9cdc87eae9,TXN67450110,155.04,GBP,250903051799552J14,2025-09-03 05:30:00,2025-09-03 05:30:00,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
c8c8ac37-b2db-47e3-9cb2-e84f4e65194f,TXN44349658,155.04,GBP,250903052018636OXH,2025-09-03 05:33:39,2025-09-03 05:33:39,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
97defc80-1fb5-4cf5-b968-f2065c7928f7,TXN56007123,155.04,GBP,250903052081194IXC,2025-09-03 05:34:41,2025-09-03 05:35:02,2025-09-03 05:35:02,SETTLED,barclays,VOLUME,,false,0,,false,
be11614b-3619-4187-a947-0b466a40ea38,TXN21580605,78.43,GBP,250903101006598OKU,2025-09-03 10:16:47,2025-09-03 10:16:47,,AWAITING_AUTHORIZATION,tsb,VOLUME,,false,0,,false,
84cc4fd4-0c42-45c3-8683-5789260e2416,TXN89103124,78.43,GBP,2509031016213668UN,2025-09-03 10:27:03,2025-09-03 10:27:03,,AWAITING_AUTHORIZATION,tsb,VOLUME,,false,0,,false,
8bf47299-285e-421d-a68d-450d5d90ba60,TXN42348784,193.80,GBP,250903111615164SIE,2025-09-03 11:26:55,2025-09-03 11:27:48,2025-09-03 11:27:48,FAILED,halifax,VOLUME,,false,0,,false,
9db28662-3098-4aac-9119-3c7736710df1,TXN21143053,193.80,GBP,250903112226027P7U,2025-09-03 11:37:06,2025-09-03 11:37:23,2025-09-03 11:37:23,SETTLED,barclays,VOLUME,,false,0,,false,
5934afae-f169-44db-aae4-17a781bb8e65,TXN23861166,38.76,GBP,250903112822840TLK,2025-09-03 11:47:03,2025-09-03 11:48:26,2025-09-03 11:48:26,SETTLED,halifax,VOLUME,,false,0,,false,
432fe9bd-84bf-4c29-9837-8d5aec9d18d8,TXN56301719,252.00,GBP,25090317962499BM9Y,2025-09-03 17:16:03,2025-09-03 17:16:33,2025-09-03 17:16:33,SETTLED,monzo_ob,VOLUME,,false,0,,false,
46fe844c-96f8-4e2d-8743-42bc60097fb8,TXN40946122,195.17,GBP,250903213403519W1Z,2025-09-03 21:56:44,2025-09-03 21:57:16,2025-09-03 21:57:16,SETTLED,halifax,VOLUME,,false,0,,false,
9fdd6def-3829-4c1d-8505-1cfe4e9e1cfb,TXN51679290,755.90,GBP,25090322494883UIHI,2025-09-03 22:08:15,2025-09-03 22:08:30,2025-09-03 22:08:30,SETTLED,monzo_ob,VOLUME,,false,0,,false,
489f4b83-dd1c-44f2-bf6b-1e3a4e252df3,TXN87933405,119.28,GBP,25090322922796WQIA,2025-09-03 22:15:23,2025-09-03 22:15:37,2025-09-03 22:15:37,SETTLED,monzo_ob,VOLUME,,false,0,,false,
ffb52632-051e-4882-a084-a62351f5b2f3,TXN73614904,271.40,GBP,250904112712224T77,2025-09-04 11:45:12,2025-09-04 11:47:07,2025-09-04 11:47:07,SETTLED,lloyds,VOLUME,,false,0,,false,
af551e46-f7de-46d7-8020-c58252ac202a,TXN30865732,155.10,GBP,250904112957045MVY,2025-09-04 11:49:17,2025-09-04 11:51:18,2025-09-04 11:51:18,SETTLED,lloyds,VOLUME,,false,0,,false,
b0d43a17-d260-40f7-8904-c087c7b97174,TXN06483985,140.00,GBP,250904113211409RUC,2025-09-04 11:53:32,2025-09-04 11:54:55,2025-09-04 11:54:55,SETTLED,lloyds,VOLUME,,false,0,,false,
